"","ID","Title","Director","Genre"
"1340",96399,"For Greater Glory - The True Story of Cristiada","Dean Wright"," History    Drama                  "
"1341",10390,"For Love of the Game","Sam Raimi"," Drama    Romance                  "
"1342",14799,"For Your Consideration","Christopher Guest"," Comedy    Drama                  "
"1343",699,"For Your Eyes Only","John Glen"," Adventure    Action    Thriller               "
"1344",208763,"Forbidden Kingdom","Oleg Stepchenko"," Thriller    Adventure    Mystery    Fantasy            "
"1345",17339,"Force 10 from Navarone","Guy Hamilton"," Action    Adventure    War    Thriller            "
"1346",27588,"Forget Me Not","Tyler Oliver"," Drama    Horror    Romance               "
"1347",9870,"Forgetting Sarah Marshall","Nicholas Stoller"," Comedy    Romance    Drama               "
"1348",13,"Forrest Gump","Robert Zemeckis"," Comedy    Drama    Romance               "
"1349",354110,"Forsaken","Jon Cassar"," Western    Drama                  "
"1350",281230,"Fort McCoy","Michael Worth"," War    Drama    History               "
"1351",12088,"Fortress","Stuart Gordon"," Action    Thriller    Science Fiction               "
"1352",30082,"Forty Shades of Blue","Ira Sachs"," Drama    Romance                  "
"1353",8292,"Four Brothers","John Singleton"," Action    Crime                  "
"1354",12193,"Four Christmases","Seth Gordon"," Comedy    Romance    Drama               "
"1355",37495,"Four Lions","Chris Morris"," Comedy    Crime    Drama               "
"1356",5,"Four Rooms","Allison Anders"," Crime    Comedy                  "
"1357",79587,"Four Single Fathers","Paolo Monico"," Drama    Comedy                  "
"1358",712,"Four Weddings and a Funeral","Mike Newell"," Comedy    Drama    Romance               "
"1359",12149,"Frailty","Bill Paxton"," Drama    Thriller    Crime               "
"1360",121986,"Frances Ha","Noah Baumbach"," Comedy    Drama                  "
"1361",62214,"Frankenweenie","Tim Burton"," Animation    Comedy    Family               "
"1362",26673,"Frat Party","Robert Bennett"," Comedy    Romance                  "
"1363",43942,"Freakonomics","Heidi Ewing"," Documentary                     "
"1364",168027,"Freaky Deaky","Charles Matthau"," Comedy                     "
"1365",10330,"Freaky Friday","Mark Waters"," Comedy                     "
"1366",13166,"Freddy Got Fingered","Tom Green"," Comedy                     "
"1367",6466,"Freddy vs. Jason","Ronny Yu"," Horror                     "
"1368",11284,"Freddy's Dead: The Final Nightmare","Rachel Talalay"," Horror    Thriller    Comedy               "
"1369",175574,"Free Birds","Jimmy Hayward"," Animation    Comedy    Family               "
"1370",316152,"Free State of Jones","Gary Ross"," War    Action    Drama    History    Thriller         "
"1371",39055,"Free Style","William Dear"," Drama    Family                  "
"1372",288980,"Freedom","Peter Cousens"," Drama                     "
"1373",1646,"Freedom Writers","Richard LaGravenese"," Crime    Drama                  "
"1374",306745,"Freeheld","Peter Sollett"," Romance    Drama                  "
"1375",11229,"Freeway","Matthew Bright"," Comedy    Drama    Thriller               "
"1376",12612,"Freeze Frame","John Simpson"," Thriller    Drama    Crime               "
"1377",573,"Frenzy","Alfred Hitchcock"," Crime    Drama    Mystery    Thriller            "
"1378",10559,"Frequency","Gregory Hoblit"," Crime    Drama    Science Fiction    Thriller            "
"1379",1360,"Frida","Julie Taymor"," Drama    Romance                  "
"1380",10634,"Friday","F. Gary Gray"," Comedy                     "
"1381",10426,"Friday After Next","Marcus Raboy"," Comedy                     "
"1382",9725,"Friday the 13th Part 2","Steve Miner"," Horror    Thriller                  "
"1383",9728,"Friday the 13th Part III","Steve Miner"," Horror    Thriller                  "
"1384",10225,"Friday the 13th Part VI: Jason Lives","Tom McLoughlin"," Horror    Mystery    Thriller               "
"1385",10281,"Friday the 13th Part VII: The New Blood","John Carl Buechler"," Horror    Thriller                  "
"1386",10283,"Friday the 13th Part VIII: Jason Takes Manhattan","Rob Hedden"," Horror    Thriller                  "
"1387",9731,"Friday the 13th: A New Beginning","Danny Steinmann"," Horror    Thriller                  "
"1388",9730,"Friday the 13th: The Final Chapter","Joseph Zito"," Horror    Thriller                  "
"1389",50544,"Friends with Benefits","Will Gluck"," Romance    Comedy                  "
"1390",8998,"Friends with Money","Nicole Holofcener"," Comedy    Drama    Romance               "
"1391",58151,"Fright Night","Craig Gillespie"," Horror    Comedy                  "
"1392",39895,"From a Whisper to a Scream","Jeff Burr"," Comedy    Horror                  "
"1393",755,"From Dusk Till Dawn","Robert Rodriguez"," Horror    Action    Thriller    Crime            "
"1394",768,"From Hell","Albert Hughes"," Horror    Mystery    Thriller               "
"1395",11426,"From Here to Eternity","Fred Zinnemann"," War    Drama    Romance               "
"1396",31246,"From Justin to Kelly","Robert Iscove"," Comedy    Romance                  "
"1397",26389,"From Paris with Love","Pierre Morel"," Action    Crime    Thriller               "
"1398",657,"From Russia with Love","Terence Young"," Action    Thriller    Adventure               "
"1399",11499,"Frost/Nixon","Ron Howard"," Drama    History                  "
"1400",109445,"Frozen","Chris Buck"," Animation    Adventure    Family               "
"1401",10183,"Frozen River","Courtney Hunt"," Drama                     "
"1402",157354,"Fruitvale Station","Ryan Coogler"," Drama                     "
"1403",13518,"Fuel","Joshua Tickell"," Documentary    Drama                  "
"1404",281730,"Fugly","Kabir Sadanand"," Comedy    Drama    Thriller               "
"1405",15186,"Full Frontal","Steven Soderbergh"," Comedy    Drama    Romance               "
"1406",82679,"Fun Size","Josh Schwartz"," Comedy                     "
"1407",7552,"Fun with Dick and Jane","Dean Parisot"," Comedy                     "
"1408",8461,"Funny Games","Michael Haneke"," Horror    Thriller    Crime               "
"1409",33693,"Funny Ha Ha","Andrew Bujalski"," Drama    Comedy                  "
"1410",20829,"Funny People","Judd Apatow"," Comedy    Drama                  "
"1411",18615,"Fur: An Imaginary Portrait of Diane Arbus","Steven Shainberg"," Drama    Mystery    Romance               "
"1412",168259,"Furious 7","James Wan"," Action                     "
"1413",35169,"Furry Vengeance","Roger Kumble"," Comedy                     "
"1414",228150,"Fury","David Ayer"," War    Drama    Action               "
"1415",227975,"Futuro Beach","Karim A\u00efnouz"," Drama                     "
"1416",4421,"G.I. Jane","Ridley Scott"," Action    Drama                  "
"1417",72559,"G.I. Joe: Retaliation","Jon M. Chu"," Adventure    Action    Science Fiction    Thriller            "
"1418",14869,"G.I. Joe: The Rise of Cobra","Stephen Sommers"," Adventure    Action    Thriller    Science Fiction            "
"1419",42109,"Gabriela","Bruno Barreto"," Drama    Romance                  "
"1420",33155,"Galaxina","William Sachs"," Comedy    Science Fiction                  "
"1421",926,"Galaxy Quest","Dean Parisot"," Comedy    Family    Science Fiction               "
"1422",18501,"Gamer","Brian Taylor"," Action    Thriller    Science Fiction               "
"1423",783,"Gandhi","Richard Attenborough"," Drama    History                  "
"1424",38428,"Gandhi, My Father","Feroz Abbas Khan"," Drama    Foreign    History               "
"1425",3131,"Gangs of New York","Martin Scorsese"," Drama    History    Crime               "
"1426",82682,"Gangster Squad","Ruben Fleischer"," Crime    Drama    Action    Thriller            "
"1427",22600,"Gangster's Paradise: Jerusalema","Ralph Ziman"," Drama    Action    Crime    Foreign            "
"1428",401,"Garden State","Zach Braff"," Comedy    Drama    Romance               "
"1429",8920,"Garfield","Peter Hewitt"," Animation    Comedy    Family               "
"1430",9513,"Garfield: A Tail of Two Kitties","Tim Hill"," Animation    Comedy    Family               "
"1431",782,"Gattaca","Andrew Niccol"," Thriller    Science Fiction    Mystery    Romance            "
"1432",33667,"Gentleman's Agreement","Elia Kazan"," Drama    Romance                  "
"1433",22820,"Gentlemen Broncos","Jared Hess"," Action    Comedy    Thriller               "
"1434",5494,"George and the Dragon","Tom Reeve"," Adventure                     "
"1435",10603,"George of the Jungle","Sam Weisman"," Adventure    Comedy    Family    Romance            "
"1436",18292,"George Washington","David Gordon Green"," Drama                     "
"1437",13159,"Georgia Rule","Garry Marshall"," Comedy    Drama    Romance               "
"1438",1956,"Gerry","Gus Van Sant"," Mystery    Drama    Adventure               "
"1439",10461,"Get Carter","Stephen T. Kay"," Action    Drama    Thriller    Crime            "
"1440",257091,"Get Hard","Etan Cohen"," Comedy                     "
"1441",32823,"Get Him to the Greek","Nicholas Stoller"," Comedy                     "
"1442",44718,"Get Low","Aaron Schneider"," Comedy    Drama    Mystery               "
"1443",49471,"Get on the Bus","Spike Lee"," Drama                     "
"1444",239566,"Get on Up","Tate Taylor"," Drama    Music                  "
"1445",10050,"Get Over It","Tommy O'Haver"," Comedy    Romance                  "
"1446",10060,"Get Rich or Die Tryin'","Jim Sheridan"," Drama                     "
"1447",8012,"Get Shorty","Barry Sonnenfeld"," Comedy    Thriller    Crime               "
"1448",11665,"Get Smart","Peter Segal"," Action    Comedy    Thriller               "
"1449",146227,"Getaway","Courtney Solomon"," Action    Crime                  "
"1450",10655,"Gettysburg","Ronald F. Maxwell"," War    Drama    History               "
"1451",19585,"G-Force","Hoyt Yeatman"," Fantasy    Action    Adventure    Family    Comedy         "
"1452",251,"Ghost","Jerry Zucker"," Fantasy    Drama    Thriller    Mystery    Romance         "
"1453",4816,"Ghost Dog: The Way of the Samurai","Jim Jarmusch"," Crime    Drama                  "
"1454",1250,"Ghost Rider","Mark Steven Johnson"," Thriller    Action    Fantasy    Horror            "
"1455",71676,"Ghost Rider: Spirit of Vengeance","Brian Taylor"," Action    Fantasy    Thriller               "
"1456",9645,"Ghost Ship","Steve Beck"," Horror    Mystery    Thriller               "
"1457",12797,"Ghost Town","David Koepp"," Comedy    Fantasy    Romance               "
"1458",1548,"Ghost World","Terry Zwigoff"," Comedy    Drama                  "
"1459",43074,"Ghostbusters","Paul Feig"," Action    Fantasy    Comedy               "
"1460",10016,"Ghosts of Mars","John Carpenter"," Action    Horror    Science Fiction               "
"1461",31908,"Ghosts of Mississippi","Rob Reiner"," History    Drama                  "
"1462",8046,"Gigli","Martin Brest"," Drama                     "
"1463",61752,"Girl 6","Spike Lee"," Comedy                     "
"1464",3635,"Girl with a Pearl Earring","Peter Webber"," Drama    Romance                  "
"1465",3558,"Girl, Interrupted","James Mangold"," Drama                     "
"1466",312791,"GirlHouse","Jon Knautz"," Horror    Thriller                  "
"1467",117942,"Girls Gone Dead","Michael Hoffman Jr."," Horror    Comedy                  "
"1468",274758,"Give Me Shelter","Kristin Rizzo"," Documentary                     "
"1469",98,"Gladiator","Ridley Scott"," Action    Drama    Adventure               "
"1470",67675,"Glee: The Concert Movie","Kevin Tancharoen"," Documentary    Music    Family               "
"1471",9504,"Glengarry Glen Ross","James Foley"," Crime    Drama    Mystery               "
"1472",10696,"Glitter","Vondie Curtis-Hall"," Drama    Romance                  "
"1473",9665,"Glory","Edward Zwick"," War                     "
"1474",9918,"Glory Road","James Gartner"," Drama                     "
"1475",9430,"Go","Doug Liman"," Crime    Comedy    Thriller               "
"1476",61038,"Go for It!","Carmen Marron"," Drama    Family                  "
"1477",9763,"Goal!: The Dream Begins","Danny Cannon"," Drama                     "
"1478",347764,"Goddess of Love","Jon Knautz"," Mystery    Drama    Thriller    Horror            "
"1479",16072,"Gods and Generals","Ronald F. Maxwell"," Drama    History    War               "
"1480",3033,"Gods and Monsters","Bill Condon"," Drama                     "
"1481",347126,"God's Not Dead 2","Harold Cronk"," Drama                     "
"1482",205584,"Gods of Egypt","Alex Proyas"," Fantasy                     "
"1483",11058,"Godsend","Nick Hamm"," Drama    Horror    Science Fiction    Thriller            "
